Date,Litecoin Return,Litecoin Price,Famala Index,US Treasury Yield,Famala Index Return
2016-03-02,-0.01999187189381078,3.365020036697388,361.81692785194645,1.84,-0.036341971820662754
2016-03-03,-0.012406458852698508,3.323529958724976,356.4091535678205,1.83,-0.014946161629946643
2016-03-04,-0.022301672854167554,3.250230073928833,342.5254721811114,1.88,-0.038954334499344434
2016-03-05,-0.018028016275392054,3.19215989112854,331.0010708973931,1.88,-0.0336453847076948
2016-03-06,0.00919584549347368,3.2216498851776123,336.4968434985874,1.88,0.01660348888387108
2016-03-07,0.014208067239280068,3.267750024795532,348.428835266608,1.91,0.03545944634714148
2016-03-08,-0.004149063943950183,3.2542200088500977,347.11195610033496,1.83,-0.003779478140106903
2016-03-09,0.007845073176395585,3.279850006103516,341.1067449786789,1.90,-0.01730050208907308
2016-03-10,0.002344906655283661,3.28754997253418,344.88487598706536,1.93,0.011076095867358577
2016-03-11,0.02912269567957484,3.384700059890747,348.8558840370354,1.98,0.011514010403051122
2016-03-12,-0.02832302907421329,3.290179967880249,331.8967372112208,1.98,-0.04861361840757773
2016-03-13,0.005220113893905822,3.3073999881744385,331.43243125112303,1.98,-0.0013989470459972438
2016-03-14,-0.0011738228354753954,3.30351996421814,340.2113205978411,1.97,0.02648771972488835
2016-03-15,0.0006838757006674638,3.305779933929444,339.2916803721798,1.97,-0.0027031441048029565
2016-03-16,0.0010914714155710898,3.309390068054199,340.90610002537227,1.94,0.00475820583464214
2016-03-17,-0.0006045519144079979,3.307389974594116,348.59507183340145,1.91,0.022554515180153483
2016-03-18,-0.04248768395722754,3.1698100566864014,338.91122102866234,1.88,-0.0277796549268693
2016-03-19,0.0026590871853852736,3.1782500743865967,341.3143945014316,1.88,0.007090864284384414
2016-03-20,0.008552914337809601,3.205549955368042,345.12471125671084,1.88,0.011163656782905661
2016-03-21,-0.0014484956575957586,3.2009100914001465,339.55227287792155,1.92,-0.016146158756636792
2016-03-22,0.010507195379811166,3.23471999168396,345.88807868075804,1.94,0.0186592943382075
2016-03-23,0.0024947849949527646,3.242799997329712,341.78512635059593,1.88,-0.011862080780034588
2016-03-24,-0.005597238687114177,3.2246999740600586,344.073412997029,1.91,0.006695103063337445
2016-03-25,0.0013542394156777153,3.229069948196411,346.5349690846597,1.91,0.007154159532959765
2016-03-26,0.0004644623293606061,3.230570077896118,346.5765123226007,1.91,0.00011988180601444151
2016-03-27,0.022354188643482407,3.3036000728607178,356.95808024429726,1.91,0.029954620560187228
2016-03-28,-0.012040979459305632,3.2640600204467773,351.1303312275754,1.89,-0.016326143990726884
2016-03-29,-0.011626544233980024,3.226330041885376,343.6225724693101,1.81,-0.02138168677145514
2016-03-30,-0.002147186183047138,3.219409942626953,341.5357596165973,1.83,-0.006072979541817427
2016-03-31,0.011629942917606521,3.2570700645446777,345.0178603637506,1.78,0.010195420681752932
2016-04-01,-0.0052701584783736094,3.239949941635132,345.36457140717425,1.79,0.001004907522926917
